ID,Translation-Indonesia
B1212,http://idword-rdf.com/K9661
B1216,http://idword-rdf.com/K10183
B1218,http://idword-rdf.com/K4904
B1219,http://idword-rdf.com/K50502
B1222,http://idword-rdf.com/K4733
B1222,http://idword-rdf.com/K2030
B1222,http://idword-rdf.com/K10473
B1224,http://idword-rdf.com/K26818
B1225,http://idword-rdf.com/K11429
B1226,http://idword-rdf.com/K4800
B1226,http://idword-rdf.com/K65686
B1235,http://idword-rdf.com/K67472
B1235,http://idword-rdf.com/K44905
B1237,http://idword-rdf.com/K34011
B1238,http://idword-rdf.com/K46083
B1242,http://idword-rdf.com/K61580
B1242,http://idword-rdf.com/K4872
B1245,http://idword-rdf.com/K22541
B1245,http://idword-rdf.com/K33963
B1250,http://idword-rdf.com/K4925
B1252,http://idword-rdf.com/K31814
B1254,http://idword-rdf.com/K71529
B1254,http://idword-rdf.com/K46272
B1257,http://idword-rdf.com/K9669
B1257,http://idword-rdf.com/K67046
B1257,http://idword-rdf.com/K40475
B1257,http://idword-rdf.com/K37834
B1260,http://idword-rdf.com/K10141
B1260,http://idword-rdf.com/K34117
B1260,http://idword-rdf.com/K10307
B1261,http://idword-rdf.com/K29028
B1261,http://idword-rdf.com/K24778
B1264,http://idword-rdf.com/K9975
B1267,http://idword-rdf.com/K4979
B1267,http://idword-rdf.com/K10284
B1267,http://idword-rdf.com/K49560
B1269,http://idword-rdf.com/K33241
B1269,http://idword-rdf.com/K9788
B1272,http://idword-rdf.com/K5021
B1273,http://idword-rdf.com/K59466
B1273,http://idword-rdf.com/K59628
B1273,http://idword-rdf.com/K31416
B1273,http://idword-rdf.com/K10307
B1273,http://idword-rdf.com/K10141
B1278,http://idword-rdf.com/K57465
B1282,http://idword-rdf.com/K33603
B1282,http://idword-rdf.com/K5095
B1284,http://idword-rdf.com/K20590
B1284,http://idword-rdf.com/K62362
B1285,http://idword-rdf.com/K5125
B1287,http://idword-rdf.com/K35782
B1287,http://idword-rdf.com/K67300
B1288,http://idword-rdf.com/K23784
B1288,http://idword-rdf.com/K2311
B1288,http://idword-rdf.com/K22940
B1290,http://idword-rdf.com/K9550
B1291,http://idword-rdf.com/K67345
B1295,http://idword-rdf.com/K11063
B1295,http://idword-rdf.com/K54554
B1297,http://idword-rdf.com/K32546
B1298,http://idword-rdf.com/K10324
B1301,http://idword-rdf.com/K54121
B1303,http://idword-rdf.com/K55479
B1303,http://idword-rdf.com/K48854
B1303,http://idword-rdf.com/K70080
B1303,http://idword-rdf.com/K2668
B1303,http://idword-rdf.com/K3122
B1303,http://idword-rdf.com/K4519
B1307,http://idword-rdf.com/K5202
B1308,http://idword-rdf.com/K23173
B1308,http://idword-rdf.com/K61086
B1310,http://idword-rdf.com/K27217
B1310,http://idword-rdf.com/K5240
B1312,http://idword-rdf.com/K60961
B1312,http://idword-rdf.com/K49172
B1317,http://idword-rdf.com/K66417
B1320,http://idword-rdf.com/K19699
B1320,http://idword-rdf.com/K27428
B1320,http://idword-rdf.com/K65404
B1321,http://idword-rdf.com/K67886
B1322,http://idword-rdf.com/K48410
B1322,http://idword-rdf.com/K50413
B1323,http://idword-rdf.com/K42890
B1323,http://idword-rdf.com/K9534
B1328,http://idword-rdf.com/K19270
B1331,http://idword-rdf.com/K5310
B1341,http://idword-rdf.com/K14211
B1341,http://idword-rdf.com/K69049
B1343,http://idword-rdf.com/K5355
B1343,http://idword-rdf.com/K9753
B1343,http://idword-rdf.com/K10872
B1344,http://idword-rdf.com/K4332
B1351,http://idword-rdf.com/K66929
B1353,http://idword-rdf.com/K22769
B1353,http://idword-rdf.com/K10444
B1354,http://idword-rdf.com/K46503
B1354,http://idword-rdf.com/K60280
B1356,http://idword-rdf.com/K52990
B1358,http://idword-rdf.com/K17970
B1358,http://idword-rdf.com/K65387
B1361,http://idword-rdf.com/K56692
B1366,http://idword-rdf.com/K11816
B1366,http://idword-rdf.com/K30200
B1367,http://idword-rdf.com/K53613
B1375,http://idword-rdf.com/K5675
B1375,http://idword-rdf.com/K10554
B1377,http://idword-rdf.com/K12334
B1378,http://idword-rdf.com/K5731
B1381,http://idword-rdf.com/K11296
B1382,http://idword-rdf.com/K14414
B1382,http://idword-rdf.com/K60443
B1382,http://idword-rdf.com/K60330
B1386,http://idword-rdf.com/K5624
B1387,http://idword-rdf.com/K4925
B1388,http://idword-rdf.com/K4012
B1390,http://idword-rdf.com/K30205
B1391,http://idword-rdf.com/K47588
B1393,http://idword-rdf.com/K52918
B1395,http://idword-rdf.com/K71657
B1397,http://idword-rdf.com/K34011
B1399,http://idword-rdf.com/K5513
B1399,http://idword-rdf.com/K67574
B1399,http://idword-rdf.com/K4470
B1403,http://idword-rdf.com/K65376
B1403,http://idword-rdf.com/K22808
B1403,http://idword-rdf.com/K65376
B1405,http://idword-rdf.com/K3989
B1406,http://idword-rdf.com/K1512
B1410,http://idword-rdf.com/K56955
B1410,http://idword-rdf.com/K24111
B1410,http://idword-rdf.com/K53425
