ID,Translation-Indonesia
100786409-n,http://idword-rdf.com/K54075
100786409-n,http://idword-rdf.com/K70974
100786588-n,http://idword-rdf.com/K52044
100786699-n,http://idword-rdf.com/K53418
100787250-n,http://idword-rdf.com/K4944
100787613-n,http://idword-rdf.com/K53627
100787849-n,http://idword-rdf.com/K70972
100787849-n,http://idword-rdf.com/K38756
100788541-n,http://idword-rdf.com/K7851
100788541-n,http://idword-rdf.com/K66098
100788715-n,http://idword-rdf.com/K8367
100788715-n,http://idword-rdf.com/K33317
100788715-n,http://idword-rdf.com/K35484
100788715-n,http://idword-rdf.com/K58066
100788715-n,http://idword-rdf.com/K53780
100788715-n,http://idword-rdf.com/K38381
100788872-n,http://idword-rdf.com/K24373
100788961-n,http://idword-rdf.com/K53418
100789119-n,http://idword-rdf.com/K3471
100789119-n,http://idword-rdf.com/K29662
100789388-n,http://idword-rdf.com/K849
100789493-n,http://idword-rdf.com/K50432
100789758-n,http://idword-rdf.com/K44827
100790023-n,http://idword-rdf.com/K51118
100790134-n,http://idword-rdf.com/K43267
100790134-n,http://idword-rdf.com/K66623
100790293-n,http://idword-rdf.com/K66623
100790427-n,http://idword-rdf.com/K7074
100790427-n,http://idword-rdf.com/K59145
100790427-n,http://idword-rdf.com/K28157
100790634-n,http://idword-rdf.com/K53960
100790634-n,http://idword-rdf.com/K54421
100790898-n,http://idword-rdf.com/K14950
100791052-n,http://idword-rdf.com/K6406
100791052-n,http://idword-rdf.com/K54008
100791195-n,http://idword-rdf.com/K50464
100791567-n,http://idword-rdf.com/K51645
100792739-n,http://idword-rdf.com/K70500
100792739-n,http://idword-rdf.com/K53627
100792739-n,http://idword-rdf.com/K42602
100796028-n,http://idword-rdf.com/K70500
100796028-n,http://idword-rdf.com/K53627
100796275-n,http://idword-rdf.com/K38756
100796669-n,http://idword-rdf.com/K67046
100796669-n,http://idword-rdf.com/K38756
100797381-n,http://idword-rdf.com/K56214
100797381-n,http://idword-rdf.com/K66853
100797381-n,http://idword-rdf.com/K69783
100797381-n,http://idword-rdf.com/K71064
100797976-n,http://idword-rdf.com/K5788
100797976-n,http://idword-rdf.com/K54841
100798247-n,http://idword-rdf.com/K69783
100798428-n,http://idword-rdf.com/K4781
100798547-n,http://idword-rdf.com/K54531
100799022-n,http://idword-rdf.com/K34422
100799242-n,http://idword-rdf.com/K13038
100799384-n,http://idword-rdf.com/K69054
100799539-n,http://idword-rdf.com/K71064
100799906-n,http://idword-rdf.com/K60106
100799906-n,http://idword-rdf.com/K24008
100799906-n,http://idword-rdf.com/K18181
100799906-n,http://idword-rdf.com/K70972
100799906-n,http://idword-rdf.com/K39206
100801070-n,http://idword-rdf.com/K29600
100801198-n,http://idword-rdf.com/K51097
100801198-n,http://idword-rdf.com/K50753
100801198-n,http://idword-rdf.com/K7141
100802082-n,http://idword-rdf.com/K16461
100802601-n,http://idword-rdf.com/K50396
100802786-n,http://idword-rdf.com/K53437
100803899-n,http://idword-rdf.com/K58300
100803899-n,http://idword-rdf.com/K3642
100804290-n,http://idword-rdf.com/K27912
100804623-n,http://idword-rdf.com/K7077
100804869-n,http://idword-rdf.com/K38046
100805278-n,http://idword-rdf.com/K29664
100806570-n,http://idword-rdf.com/K21125
100806695-n,http://idword-rdf.com/K40139
100806695-n,http://idword-rdf.com/K53526
100806998-n,http://idword-rdf.com/K13914
100807185-n,http://idword-rdf.com/K14090
100808563-n,http://idword-rdf.com/K57569
100808563-n,http://idword-rdf.com/K53526
100808739-n,http://idword-rdf.com/K71545
100808934-n,http://idword-rdf.com/K29702
100809161-n,http://idword-rdf.com/K63045
100809586-n,http://idword-rdf.com/K52191
100809843-n,http://idword-rdf.com/K31561
100809843-n,http://idword-rdf.com/K28211
100810275-n,http://idword-rdf.com/K64931
100810428-n,http://idword-rdf.com/K36492
100810735-n,http://idword-rdf.com/K37384
100811126-n,http://idword-rdf.com/K45587
100811126-n,http://idword-rdf.com/K27072
100811363-n,http://idword-rdf.com/K45587
100812259-n,http://idword-rdf.com/K36968
100812259-n,http://idword-rdf.com/K53183
100812455-n,http://idword-rdf.com/K38026
100812882-n,http://idword-rdf.com/K10614
100813016-n,http://idword-rdf.com/K53183
100813152-n,http://idword-rdf.com/K51741
100813322-n,http://idword-rdf.com/K53183
100813582-n,http://idword-rdf.com/K44113
100813582-n,http://idword-rdf.com/K53792
100813935-n,http://idword-rdf.com/K53664
100813935-n,http://idword-rdf.com/K65327
100813935-n,http://idword-rdf.com/K36968
100814187-n,http://idword-rdf.com/K35926
100814187-n,http://idword-rdf.com/K40552
100814187-n,http://idword-rdf.com/K49664
100814187-n,http://idword-rdf.com/K36968
100814187-n,http://idword-rdf.com/K29750
100814187-n,http://idword-rdf.com/K12073
100814187-n,http://idword-rdf.com/K18419
100816119-n,http://idword-rdf.com/K42265
100816326-n,http://idword-rdf.com/K19024
100816560-n,http://idword-rdf.com/K11832
100816697-n,http://idword-rdf.com/K70010
100816981-n,http://idword-rdf.com/K2438
100816981-n,http://idword-rdf.com/K9922
100817305-n,http://idword-rdf.com/K69806
100817462-n,http://idword-rdf.com/K46968
100817462-n,http://idword-rdf.com/K70503
100819341-n,http://idword-rdf.com/K54075
100820023-n,http://idword-rdf.com/K35676
100820127-n,http://idword-rdf.com/K54579
100820127-n,http://idword-rdf.com/K53183
100820339-n,http://idword-rdf.com/K65623
100820339-n,http://idword-rdf.com/K64958
100820685-n,http://idword-rdf.com/K52176
100820685-n,http://idword-rdf.com/K26253
100820935-n,http://idword-rdf.com/K29514
100821185-n,http://idword-rdf.com/K50643
100821302-n,http://idword-rdf.com/K29516
100822244-n,http://idword-rdf.com/K46410
100822744-n,http://idword-rdf.com/K61607
100824631-n,http://idword-rdf.com/K51135
100824631-n,http://idword-rdf.com/K42570
100824977-n,http://idword-rdf.com/K25098
100825193-n,http://idword-rdf.com/K54379
100825411-n,http://idword-rdf.com/K54379
100825545-n,http://idword-rdf.com/K71174
100825545-n,http://idword-rdf.com/K21420
100825715-n,http://idword-rdf.com/K21420
100825715-n,http://idword-rdf.com/K37980
100826469-n,http://idword-rdf.com/K49480
100827434-n,http://idword-rdf.com/K23152
100828058-n,http://idword-rdf.com/K24392
100828342-n,http://idword-rdf.com/K64903
100828671-n,http://idword-rdf.com/K21799
100828901-n,http://idword-rdf.com/K31519
100829040-n,http://idword-rdf.com/K31519
100829040-n,http://idword-rdf.com/K41372
100829299-n,http://idword-rdf.com/K67973
100829443-n,http://idword-rdf.com/K21719
100829443-n,http://idword-rdf.com/K51784
100829635-n,http://idword-rdf.com/K29689
100829743-n,http://idword-rdf.com/K52861
100829898-n,http://idword-rdf.com/K8099
100829898-n,http://idword-rdf.com/K13117
100830123-n,http://idword-rdf.com/K21667
100830220-n,http://idword-rdf.com/K55991
100830365-n,http://idword-rdf.com/K69280
100830523-n,http://idword-rdf.com/K8099
100830651-n,http://idword-rdf.com/K21165
100831039-n,http://idword-rdf.com/K51791
100831039-n,http://idword-rdf.com/K54579
100831039-n,http://idword-rdf.com/K9722
100831039-n,http://idword-rdf.com/K49651
100831579-n,http://idword-rdf.com/K49539
100831760-n,http://idword-rdf.com/K53014
100831760-n,http://idword-rdf.com/K64932
100831918-n,http://idword-rdf.com/K35945
100832109-n,http://idword-rdf.com/K29664
100832852-n,http://idword-rdf.com/K71249
100833753-n,http://idword-rdf.com/K24434
100835796-n,http://idword-rdf.com/K67505
100836121-n,http://idword-rdf.com/K67505
100836121-n,http://idword-rdf.com/K39070
100836297-n,http://idword-rdf.com/K45072
100836693-n,http://idword-rdf.com/K46684
100836928-n,http://idword-rdf.com/K25459
100837162-n,http://idword-rdf.com/K15933
100837162-n,http://idword-rdf.com/K56380
100837637-n,http://idword-rdf.com/K27758
100837637-n,http://idword-rdf.com/K39064
100837810-n,http://idword-rdf.com/K21380
100837810-n,http://idword-rdf.com/K39070
100838068-n,http://idword-rdf.com/K13972
100838198-n,http://idword-rdf.com/K1873
100838449-n,http://idword-rdf.com/K21470
100838449-n,http://idword-rdf.com/K2863
100838759-n,http://idword-rdf.com/K67908
100838759-n,http://idword-rdf.com/K48984
100838954-n,http://idword-rdf.com/K42110
100839336-n,http://idword-rdf.com/K15933
100839336-n,http://idword-rdf.com/K43939
100839336-n,http://idword-rdf.com/K65883
100839626-n,http://idword-rdf.com/K69285
100839759-n,http://idword-rdf.com/K61984
100839759-n,http://idword-rdf.com/K29601
100840028-n,http://idword-rdf.com/K33834
100840028-n,http://idword-rdf.com/K33785
100840477-n,http://idword-rdf.com/K18491
100840953-n,http://idword-rdf.com/K64767
100841258-n,http://idword-rdf.com/K1873
100841258-n,http://idword-rdf.com/K26923
100841439-n,http://idword-rdf.com/K45686
100841439-n,http://idword-rdf.com/K39334
100841850-n,http://idword-rdf.com/K39303
100841850-n,http://idword-rdf.com/K29505
100842024-n,http://idword-rdf.com/K39303
100842178-n,http://idword-rdf.com/K33785
100842291-n,http://idword-rdf.com/K50474
100842412-n,http://idword-rdf.com/K8248
100842412-n,http://idword-rdf.com/K53950
100842752-n,http://idword-rdf.com/K67598
100842752-n,http://idword-rdf.com/K45159
100842958-n,http://idword-rdf.com/K33820
100843054-n,http://idword-rdf.com/K42320
100843289-n,http://idword-rdf.com/K25796
100843438-n,http://idword-rdf.com/K26932
100843562-n,http://idword-rdf.com/K42445
100843562-n,http://idword-rdf.com/K51829
100843858-n,http://idword-rdf.com/K41221
100843942-n,http://idword-rdf.com/K18490
100843942-n,http://idword-rdf.com/K38826
100844258-n,http://idword-rdf.com/K25343
100844353-n,http://idword-rdf.com/K52295
100844353-n,http://idword-rdf.com/K41817
100844658-n,http://idword-rdf.com/K31097
100844658-n,http://idword-rdf.com/K44395
100844789-n,http://idword-rdf.com/K21100
100844789-n,http://idword-rdf.com/K45686
100844986-n,http://idword-rdf.com/K39303
100844986-n,http://idword-rdf.com/K39420
100845155-n,http://idword-rdf.com/K44004
100845342-n,http://idword-rdf.com/K53593
100845915-n,http://idword-rdf.com/K60621
100846508-n,http://idword-rdf.com/K50575
100846839-n,http://idword-rdf.com/K21442
100847013-n,http://idword-rdf.com/K21443
100847013-n,http://idword-rdf.com/K568
100847184-n,http://idword-rdf.com/K29078
100847184-n,http://idword-rdf.com/K20298
100847184-n,http://idword-rdf.com/K54323
100847651-n,http://idword-rdf.com/K62577
100847651-n,http://idword-rdf.com/K48984
100847651-n,http://idword-rdf.com/K23505
100847651-n,http://idword-rdf.com/K60620
100848145-n,http://idword-rdf.com/K6129
100848145-n,http://idword-rdf.com/K12428
100848447-n,http://idword-rdf.com/K51543
100848970-n,http://idword-rdf.com/K29458
100848970-n,http://idword-rdf.com/K49279
100848970-n,http://idword-rdf.com/K53994
100848970-n,http://idword-rdf.com/K54263
100848970-n,http://idword-rdf.com/K29715
100849912-n,http://idword-rdf.com/K12429
100850096-n,http://idword-rdf.com/K72198
100850689-n,http://idword-rdf.com/K51028
100850924-n,http://idword-rdf.com/K33004
100851153-n,http://idword-rdf.com/K57955
100851153-n,http://idword-rdf.com/K50518
100851612-n,http://idword-rdf.com/K53410
100851612-n,http://idword-rdf.com/K18036
100851612-n,http://idword-rdf.com/K53973
100851890-n,http://idword-rdf.com/K10046
100852055-n,http://idword-rdf.com/K43575
100852055-n,http://idword-rdf.com/K54339
100852055-n,http://idword-rdf.com/K19878
100853811-n,http://idword-rdf.com/K45396
100853811-n,http://idword-rdf.com/K29659
100854775-n,http://idword-rdf.com/K21705
100855279-n,http://idword-rdf.com/K49906
100855279-n,http://idword-rdf.com/K31738
100855465-n,http://idword-rdf.com/K63832
100855465-n,http://idword-rdf.com/K16945
100855630-n,http://idword-rdf.com/K12707
100855630-n,http://idword-rdf.com/K6135
100855630-n,http://idword-rdf.com/K45012
100855630-n,http://idword-rdf.com/K36496
100855630-n,http://idword-rdf.com/K37026
100856023-n,http://idword-rdf.com/K6135
100856168-n,http://idword-rdf.com/K44640
100856347-n,http://idword-rdf.com/K50895
100856505-n,http://idword-rdf.com/K26977
100856798-n,http://idword-rdf.com/K22454
100857303-n,http://idword-rdf.com/K47889
100857822-n,http://idword-rdf.com/K43856
100857822-n,http://idword-rdf.com/K49749
100857971-n,http://idword-rdf.com/K54323
100857971-n,http://idword-rdf.com/K53608
100858476-n,http://idword-rdf.com/K20241
100858476-n,http://idword-rdf.com/K26176
100858904-n,http://idword-rdf.com/K21661
100859053-n,http://idword-rdf.com/K32457
100859293-n,http://idword-rdf.com/K19847
100859293-n,http://idword-rdf.com/K26489
100859501-n,http://idword-rdf.com/K61197
100859689-n,http://idword-rdf.com/K25255
100859689-n,http://idword-rdf.com/K33004
100859826-n,http://idword-rdf.com/K68895
100860527-n,http://idword-rdf.com/K39983
100860679-n,http://idword-rdf.com/K57413
100860679-n,http://idword-rdf.com/K65672
100861369-n,http://idword-rdf.com/K35168
100863289-n,http://idword-rdf.com/K69676
100863757-n,http://idword-rdf.com/K19744
100864364-n,http://idword-rdf.com/K65174
100865191-n,http://idword-rdf.com/K57527
100867149-n,http://idword-rdf.com/K41149
100867149-n,http://idword-rdf.com/K43856
100867278-n,http://idword-rdf.com/K32546
100867278-n,http://idword-rdf.com/K3471
100867486-n,http://idword-rdf.com/K45800
100868284-n,http://idword-rdf.com/K10900
100869035-n,http://idword-rdf.com/K35749
100869035-n,http://idword-rdf.com/K25821
100869035-n,http://idword-rdf.com/K46325
100869661-n,http://idword-rdf.com/K17945
100869661-n,http://idword-rdf.com/K41219
100869661-n,http://idword-rdf.com/K41295
100869874-n,http://idword-rdf.com/K38219
100869874-n,http://idword-rdf.com/K645
100869874-n,http://idword-rdf.com/K65688
100870201-n,http://idword-rdf.com/K39064
100870201-n,http://idword-rdf.com/K21380
100870347-n,http://idword-rdf.com/K67702
100870347-n,http://idword-rdf.com/K38219
100870477-n,http://idword-rdf.com/K44661
100870477-n,http://idword-rdf.com/K38219
100870588-n,http://idword-rdf.com/K53815
100870938-n,http://idword-rdf.com/K69559
100871261-n,http://idword-rdf.com/K47960
100871990-n,http://idword-rdf.com/K54142
100872131-n,http://idword-rdf.com/K29240
100872318-n,http://idword-rdf.com/K14276
100872590-n,http://idword-rdf.com/K14640
100873096-n,http://idword-rdf.com/K21512
100873254-n,http://idword-rdf.com/K53973
100873254-n,http://idword-rdf.com/K71545
100873540-n,http://idword-rdf.com/K45691
100873540-n,http://idword-rdf.com/K52506
100873785-n,http://idword-rdf.com/K52708
100873785-n,http://idword-rdf.com/K55419
100873785-n,http://idword-rdf.com/K65358
100874089-n,http://idword-rdf.com/K27768
100875059-n,http://idword-rdf.com/K29572
100875349-n,http://idword-rdf.com/K30147
100875476-n,http://idword-rdf.com/K57684
100875745-n,http://idword-rdf.com/K52555
100875745-n,http://idword-rdf.com/K54450
100876135-n,http://idword-rdf.com/K51576
100876484-n,http://idword-rdf.com/K16288
100876655-n,http://idword-rdf.com/K38173
100876924-n,http://idword-rdf.com/K54026
100876924-n,http://idword-rdf.com/K37572
100877197-n,http://idword-rdf.com/K52555
100877740-n,http://idword-rdf.com/K46094
100877917-n,http://idword-rdf.com/K28351
100878220-n,http://idword-rdf.com/K3042
100878552-n,http://idword-rdf.com/K54306
100878805-n,http://idword-rdf.com/K35636
100879303-n,http://idword-rdf.com/K60550
100879303-n,http://idword-rdf.com/K30299
100879602-n,http://idword-rdf.com/K60550
100879730-n,http://idword-rdf.com/K66537
100879899-n,http://idword-rdf.com/K41771
100880006-n,http://idword-rdf.com/K23185
100880134-n,http://idword-rdf.com/K38361
100880326-n,http://idword-rdf.com/K66033
100880475-n,http://idword-rdf.com/K62807
100880604-n,http://idword-rdf.com/K29623
100880715-n,http://idword-rdf.com/K35769
100880949-n,http://idword-rdf.com/K70639
100880949-n,http://idword-rdf.com/K21459
100881285-n,http://idword-rdf.com/K35641
100881437-n,http://idword-rdf.com/K28077
100881437-n,http://idword-rdf.com/K42951
100881437-n,http://idword-rdf.com/K51640
100881724-n,http://idword-rdf.com/K50260
100881947-n,http://idword-rdf.com/K51640
100882109-n,http://idword-rdf.com/K51269
100882241-n,http://idword-rdf.com/K2900
100882340-n,http://idword-rdf.com/K42951
100882340-n,http://idword-rdf.com/K52614
100882571-n,http://idword-rdf.com/K41755
100883119-n,http://idword-rdf.com/K63669
100883223-n,http://idword-rdf.com/K38504
100883223-n,http://idword-rdf.com/K48806
100883327-n,http://idword-rdf.com/K35636
100883327-n,http://idword-rdf.com/K64557
100883837-n,http://idword-rdf.com/K39057
100883837-n,http://idword-rdf.com/K51319
100884380-n,http://idword-rdf.com/K51829
100884380-n,http://idword-rdf.com/K57304
100884639-n,http://idword-rdf.com/K5850
100884639-n,http://idword-rdf.com/K4709
100884817-n,http://idword-rdf.com/K38739
100884817-n,http://idword-rdf.com/K66625
100884975-n,http://idword-rdf.com/K51597
100884975-n,http://idword-rdf.com/K51341
100884975-n,http://idword-rdf.com/K49603
100884975-n,http://idword-rdf.com/K54849
100884975-n,http://idword-rdf.com/K14253
100886144-n,http://idword-rdf.com/K34753
100886144-n,http://idword-rdf.com/K21485
100886144-n,http://idword-rdf.com/K26073
100886766-n,http://idword-rdf.com/K30738
100886975-n,http://idword-rdf.com/K51367
100887536-n,http://idword-rdf.com/K51345
100887717-n,http://idword-rdf.com/K54201
100888134-n,http://idword-rdf.com/K61543
100888260-n,http://idword-rdf.com/K2962
100888759-n,http://idword-rdf.com/K54849
100888759-n,http://idword-rdf.com/K51597
100888759-n,http://idword-rdf.com/K49603
100889560-n,http://idword-rdf.com/K24833
100890087-n,http://idword-rdf.com/K16673
100890371-n,http://idword-rdf.com/K60567
100890474-n,http://idword-rdf.com/K21238
100890638-n,http://idword-rdf.com/K21238
100890760-n,http://idword-rdf.com/K50978
100890760-n,http://idword-rdf.com/K38166
100890760-n,http://idword-rdf.com/K38922
100890972-n,http://idword-rdf.com/K70327
100890972-n,http://idword-rdf.com/K51791
100891150-n,http://idword-rdf.com/K49804
100892488-n,http://idword-rdf.com/K15559
100893192-n,http://idword-rdf.com/K48145
100893530-n,http://idword-rdf.com/K53011
100893530-n,http://idword-rdf.com/K30740
100893825-n,http://idword-rdf.com/K61249
100893934-n,http://idword-rdf.com/K69287
100894093-n,http://idword-rdf.com/K5328
100894541-n,http://idword-rdf.com/K12153
100894541-n,http://idword-rdf.com/K30402
100894923-n,http://idword-rdf.com/K5928
100895516-n,http://idword-rdf.com/K14518
100895653-n,http://idword-rdf.com/K54327
100895653-n,http://idword-rdf.com/K31655
100895653-n,http://idword-rdf.com/K13117
100896057-n,http://idword-rdf.com/K10410
100896250-n,http://idword-rdf.com/K47811
100896250-n,http://idword-rdf.com/K10410
100896250-n,http://idword-rdf.com/K55833
100896250-n,http://idword-rdf.com/K50321
100896833-n,http://idword-rdf.com/K34376
100897681-n,http://idword-rdf.com/K60567
100898530-n,http://idword-rdf.com/K31655
100898724-n,http://idword-rdf.com/K31655
100899204-n,http://idword-rdf.com/K35700
100899509-n,http://idword-rdf.com/K44081
100899509-n,http://idword-rdf.com/K70639
100899825-n,http://idword-rdf.com/K53796
100900216-n,http://idword-rdf.com/K54578
100900502-n,http://idword-rdf.com/K45925
100900747-n,http://idword-rdf.com/K62917
100900990-n,http://idword-rdf.com/K14884
100901355-n,http://idword-rdf.com/K49612
100901459-n,http://idword-rdf.com/K29628
100901459-n,http://idword-rdf.com/K69406
100901768-n,http://idword-rdf.com/K35160
100901905-n,http://idword-rdf.com/K14167
100902073-n,http://idword-rdf.com/K36442
100902424-n,http://idword-rdf.com/K52010
100902424-n,http://idword-rdf.com/K33302
100902655-n,http://idword-rdf.com/K55787
100903174-n,http://idword-rdf.com/K30246
100903487-n,http://idword-rdf.com/K70682
100904074-n,http://idword-rdf.com/K36496
100905007-n,http://idword-rdf.com/K56891
100905257-n,http://idword-rdf.com/K16729
100906126-n,http://idword-rdf.com/K56884
100906602-n,http://idword-rdf.com/K71980
100907440-n,http://idword-rdf.com/K2578
100907988-n,http://idword-rdf.com/K15977
100909617-n,http://idword-rdf.com/K62969
100909831-n,http://idword-rdf.com/K39790
100910103-n,http://idword-rdf.com/K2053
100910190-n,http://idword-rdf.com/K51171
100910470-n,http://idword-rdf.com/K57666
100910891-n,http://idword-rdf.com/K50783
100910979-n,http://idword-rdf.com/K39448
100911084-n,http://idword-rdf.com/K26021
100911169-n,http://idword-rdf.com/K57000
100911263-n,http://idword-rdf.com/K44503
100911494-n,http://idword-rdf.com/K51171
100911597-n,http://idword-rdf.com/K51838
100911597-n,http://idword-rdf.com/K12296
100911768-n,http://idword-rdf.com/K64148
100911901-n,http://idword-rdf.com/K69532
100911901-n,http://idword-rdf.com/K57621
100912554-n,http://idword-rdf.com/K42117
100912746-n,http://idword-rdf.com/K29572
100912746-n,http://idword-rdf.com/K4180
100913583-n,http://idword-rdf.com/K50282
100913583-n,http://idword-rdf.com/K39165
100913832-n,http://idword-rdf.com/K50579
100913832-n,http://idword-rdf.com/K33737
100914105-n,http://idword-rdf.com/K36755
100914105-n,http://idword-rdf.com/K50564
100914407-n,http://idword-rdf.com/K52937
100914791-n,http://idword-rdf.com/K56038
100915416-n,http://idword-rdf.com/K56038
100915536-n,http://idword-rdf.com/K56038
100916174-n,http://idword-rdf.com/K43926
100916463-n,http://idword-rdf.com/K41452
100916463-n,http://idword-rdf.com/K26428
100916626-n,http://idword-rdf.com/K24291
100916760-n,http://idword-rdf.com/K50518
100917553-n,http://idword-rdf.com/K50978
100917854-n,http://idword-rdf.com/K50978
100917978-n,http://idword-rdf.com/K988
100918295-n,http://idword-rdf.com/K54788
100918295-n,http://idword-rdf.com/K54402
100919042-n,http://idword-rdf.com/K54788
100919573-n,http://idword-rdf.com/K10669
100919869-n,http://idword-rdf.com/K46046
100920197-n,http://idword-rdf.com/K20272
100920197-n,http://idword-rdf.com/K7208
100920458-n,http://idword-rdf.com/K50336
100920634-n,http://idword-rdf.com/K41950
100920790-n,http://idword-rdf.com/K19925
100921327-n,http://idword-rdf.com/K50978
100921506-n,http://idword-rdf.com/K21442
100921691-n,http://idword-rdf.com/K63869
100921876-n,http://idword-rdf.com/K54788
100922324-n,http://idword-rdf.com/K10669
100922541-n,http://idword-rdf.com/K63743
100922770-n,http://idword-rdf.com/K46955
100922974-n,http://idword-rdf.com/K31426
100923441-n,http://idword-rdf.com/K50601
100923604-n,http://idword-rdf.com/K48826
100923868-n,http://idword-rdf.com/K20334
100923958-n,http://idword-rdf.com/K18036
100924141-n,http://idword-rdf.com/K52007
100924141-n,http://idword-rdf.com/K54391
100924782-n,http://idword-rdf.com/K52007
100924944-n,http://idword-rdf.com/K51820
100924944-n,http://idword-rdf.com/K36768
100925258-n,http://idword-rdf.com/K21285
100925258-n,http://idword-rdf.com/K50579
100925616-n,http://idword-rdf.com/K21302
100925809-n,http://idword-rdf.com/K44558
100925809-n,http://idword-rdf.com/K36830
100926393-n,http://idword-rdf.com/K50727
100926639-n,http://idword-rdf.com/K34377
100926639-n,http://idword-rdf.com/K50579
100927021-n,http://idword-rdf.com/K50480
100927021-n,http://idword-rdf.com/K36586
100927303-n,http://idword-rdf.com/K51741
100927436-n,http://idword-rdf.com/K51480
100927680-n,http://idword-rdf.com/K18833
100927993-n,http://idword-rdf.com/K8367
100928091-n,http://idword-rdf.com/K29778
100928483-n,http://idword-rdf.com/K57111
100928738-n,http://idword-rdf.com/K31179
100928877-n,http://idword-rdf.com/K52934
100929331-n,http://idword-rdf.com/K50480
100929509-n,http://idword-rdf.com/K399
100929660-n,http://idword-rdf.com/K3124
100929892-n,http://idword-rdf.com/K44558
100929892-n,http://idword-rdf.com/K13973
100930186-n,http://idword-rdf.com/K53714
100930357-n,http://idword-rdf.com/K53715
100930357-n,http://idword-rdf.com/K53715
100930566-n,http://idword-rdf.com/K72229
100930762-n,http://idword-rdf.com/K50821
100931533-n,http://idword-rdf.com/K43147
100931533-n,http://idword-rdf.com/K27085
100931533-n,http://idword-rdf.com/K29342
100931533-n,http://idword-rdf.com/K52820
100932551-n,http://idword-rdf.com/K53286
100932683-n,http://idword-rdf.com/K14884
100932855-n,http://idword-rdf.com/K16523
100932855-n,http://idword-rdf.com/K50579
100933423-n,http://idword-rdf.com/K57480
100933536-n,http://idword-rdf.com/K31966
100933662-n,http://idword-rdf.com/K981
100933662-n,http://idword-rdf.com/K57428
100933903-n,http://idword-rdf.com/K54600
100934113-n,http://idword-rdf.com/K13861
100934439-n,http://idword-rdf.com/K15380
100934815-n,http://idword-rdf.com/K54600
100934969-n,http://idword-rdf.com/K23012
100935074-n,http://idword-rdf.com/K51852
100935074-n,http://idword-rdf.com/K21397
100935235-n,http://idword-rdf.com/K61538
100937062-n,http://idword-rdf.com/K27293
100937423-n,http://idword-rdf.com/K13553
100937756-n,http://idword-rdf.com/K17049
100937756-n,http://idword-rdf.com/K53286
100938272-n,http://idword-rdf.com/K48146
100938436-n,http://idword-rdf.com/K33302
100939210-n,http://idword-rdf.com/K71820
100939472-n,http://idword-rdf.com/K70551
100939472-n,http://idword-rdf.com/K49488
100939711-n,http://idword-rdf.com/K12296
100940235-n,http://idword-rdf.com/K39360
100940458-n,http://idword-rdf.com/K11690
100940607-n,http://idword-rdf.com/K70551
100940607-n,http://idword-rdf.com/K16260
100941154-n,http://idword-rdf.com/K32985
100941268-n,http://idword-rdf.com/K29342
100941268-n,http://idword-rdf.com/K44401
100941444-n,http://idword-rdf.com/K69532
100941444-n,http://idword-rdf.com/K51775
100941444-n,http://idword-rdf.com/K40139
100941634-n,http://idword-rdf.com/K48159
100941634-n,http://idword-rdf.com/K21495
100941859-n,http://idword-rdf.com/K57428
100942033-n,http://idword-rdf.com/K57628
100942228-n,http://idword-rdf.com/K51486
100942376-n,http://idword-rdf.com/K29073
100942525-n,http://idword-rdf.com/K51486
100942658-n,http://idword-rdf.com/K54516
100942658-n,http://idword-rdf.com/K29510
100942956-n,http://idword-rdf.com/K51302
100942956-n,http://idword-rdf.com/K43908
100943420-n,http://idword-rdf.com/K22047
100943790-n,http://idword-rdf.com/K52007
100943790-n,http://idword-rdf.com/K40806
100944050-n,http://idword-rdf.com/K50809
100944050-n,http://idword-rdf.com/K70551
100944390-n,http://idword-rdf.com/K50809
100944615-n,http://idword-rdf.com/K51820
100944615-n,http://idword-rdf.com/K36768
100944716-n,http://idword-rdf.com/K42521
100945003-n,http://idword-rdf.com/K61641
100946449-n,http://idword-rdf.com/K53749
100947021-n,http://idword-rdf.com/K50809
100947217-n,http://idword-rdf.com/K6003
100947217-n,http://idword-rdf.com/K51118
100947593-n,http://idword-rdf.com/K15445
100947732-n,http://idword-rdf.com/K38523
100947876-n,http://idword-rdf.com/K40962
100948248-n,http://idword-rdf.com/K38504
100948248-n,http://idword-rdf.com/K35636
100948466-n,http://idword-rdf.com/K51118
100948622-n,http://idword-rdf.com/K40962
100948857-n,http://idword-rdf.com/K43688
100948944-n,http://idword-rdf.com/K49746
100948944-n,http://idword-rdf.com/K50179
100948944-n,http://idword-rdf.com/K41332
100948944-n,http://idword-rdf.com/K50235
100948944-n,http://idword-rdf.com/K47811
100949412-n,http://idword-rdf.com/K7851
100949535-n,http://idword-rdf.com/K52921
100949739-n,http://idword-rdf.com/K25238
100950022-n,http://idword-rdf.com/K15443
100950022-n,http://idword-rdf.com/K51884
100950684-n,http://idword-rdf.com/K38990
100950950-n,http://idword-rdf.com/K2371
100951332-n,http://idword-rdf.com/K52921
100951435-n,http://idword-rdf.com/K66354
100951878-n,http://idword-rdf.com/K66338
100952969-n,http://idword-rdf.com/K66357
100953544-n,http://idword-rdf.com/K7712
100953892-n,http://idword-rdf.com/K29258
100954726-n,http://idword-rdf.com/K15562
100955074-n,http://idword-rdf.com/K69033
100955391-n,http://idword-rdf.com/K53467
100955521-n,http://idword-rdf.com/K53463
100955670-n,http://idword-rdf.com/K29427
